"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","N/A",2014,"","",""
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","Partial competition (year when competition was introduced)",2018,"","",""
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","Partial competition (year when competition was introduced)",2019,"","",""
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","Partial competition (year when competition was introduced)",2020,"","",""
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","Partial competition (year when competition was introduced)",2021,"","",""
2585,"trCableData_Competion","Cable modem",,,6,"AFG","Afghanistan","Partial competition (year when competition was introduced)",2022,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Monopoly",2004,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Full competition (year when competition was introduced)",2018,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Full competition (year when competition was introduced)",2019,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Full competition (year when competition was introduced)",2020,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Full competition (year when competition was introduced)",2021,"","",""
2585,"trCableData_Competion","Cable modem",,,7,"ZAF","South Africa","Full competition (year when competition was introduced)",2022,"","",""
2585,"trCableData_Competion","Cable modem",,,8,"AGO","Angola","Full competition (year when competition was introduced)",2004,"","",""
2585,"trCableData_Competion","Cable modem",,,8,"AGO","Angola","Monopoly",2007,"","",""
2585,"trCableData_Competion","Cable modem",,,8,"AGO","Angola","Monopoly",2008,"","",""
2585,"trCableData_Competion","Cable modem",,,8,"AGO","Angola","Full competition (year when competition was introduced)",2020,"","",""
2585,"trCableData_Competion","Cable modem",,,8,"AGO","Angola","Full competition (year when competition was introduced)",2021,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2003,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","N/A",2006,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2014,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2015,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2016,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2017,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2018,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2019,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2020,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2021,"","",""
2585,"trCableData_Competion","Cable modem",,,10,"ALB","Albania","Full competition (year when competition was introduced)",2022,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2015,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2016,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2017,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2018,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2019,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2020,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2021,"","",""
2585,"trCableData_Competion","Cable modem",,,11,"DZA","Algeria","N/A",2022,"","",""
2585,"trCableData_Competion","Cable modem",,,14,"AND","Andorra","Monopoly",2016,"","",""
2585,"trCableData_Competion","Cable modem",,,16,"ARG","Argentina","Full competition (year when competition was introduced)",2007,"","",""
2585,"trCableData_Competion","Cable modem",,,16,"ARG","Argentina","Full competition (year when competition was introduced)",2008,"","",""
2585,"trCableData_Competion","Cable modem",,,16,"ARG","Argentina","Full competition (year when competition was introduced)",2010,"","",""
2585,"trCableData_Competion","Cable modem",,,16,"ARG","Argentina","N/A",2022,"","",""
2585,"trCableData_Competion","Cable modem",,,17,"ARM","Armenia","Full competition (year when competition was introduced)",2013,"","",""
2585,"trCableData_Competion","Cable modem",,,17,"ARM","Armenia","Full competition (year when competition was introduced)",2014,"","",""
2585,"trCableData_Competion","Cable modem",,,17,"ARM","Armenia","Full competition (year when competition was introduced)",2015,"","",""
