"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","2.5",2015,"","Afghanistan Telecommunication Regulatory Authority Ministry of Communications & Information Technology (MCIT)","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","6.6",2016,"","Afghanistan Telecom Regulatory Authority","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","2.0",2017,"As per the updated reports that figure is 1.955##(Average of all operators for all quarters were taken).","Afghanistan Telecom Regulatory Authority","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","0.96",2018,"As per the updated reports that figure is 1.865##(Average of all operators for all quarters were taken).","Afghanistan Telecom Regulatory Authority","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","1.37",2019,"(Average of all operators for all quarters were taken).","Afghanistan Telecom Regulatory Authority","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",6,"AFG","Afghanistan","2.0",2022,">1<2","Afghanistan Telecommunication Regulatory Authority.","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.86",2013,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.16",2014,"used simple average","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","2.3",2015,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.9",2016,"","Independent Communication Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.77",2017,"","Independent Communication Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.76",2018,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.74",2019,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.73",2020,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","1.45",2021,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.71",2022,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
12657,"i146d","Mobile-cellular dropped call ratio",,"%",7,"ZAF","South Africa","0.45",2023,"","Independent Communications Authority of South Africa","Refers to the proportion of incoming and outgoing mobile-cellular calls which, once they have been connected and therefore have an assigned traffic channel, are dropped or interrupted prior to their normal completion by the user"
